time,close,high,low,open,volumebtc,volume,date
1562097600,10720.0,10916.83,10720.0,10771.01,118.42,1285453.83,2019-07-02
1562101200,10668.23,10749.67,10600.01,10720.0,54.58,581893.57,2019-07-02
1562104800,10804.72,10844.66,10668.2,10668.23,34.37,371018.94,2019-07-02
1562108400,10841.15,10845.96,10698.31,10804.72,45.07,485509.1,2019-07-02
1562112000,11251.72,11282.2,10827.5,10841.15,142.7,1586523.42,2019-07-03
1562115600,11339.07,11438.0,11235.22,11251.72,173.09,1958116.74,2019-07-03
1562119200,11167.88,11355.67,11119.0,11339.07,77.05,866479.96,2019-07-03
1562122800,11319.0,11376.0,11119.0,11167.88,99.86,1122370.46,2019-07-03
1562126400,11285.5,11434.34,11251.0,11319.0,59.44,675474.12,2019-07-03
1562130000,11479.21,11570.0,11251.0,11285.5,120.44,1382831.19,2019-07-03
1562133600,11451.08,11510.56,11323.23,11479.21,51.91,594757.37,2019-07-03
1562137200,11273.38,11483.04,11246.25,11451.08,127.64,1451932.13,2019-07-03
1562140800,11067.05,11325.38,11037.42,11273.38,61.49,687689.64,2019-07-03
1562144400,11254.53,11254.53,10933.3,11067.05,64.28,710711.0,2019-07-03
1562148000,11360.82,11415.41,11240.0,11254.53,105.35,1195423.34,2019-07-03
1562151600,11203.03,11396.23,11126.42,11360.82,29.61,332959.64,2019-07-03
1562155200,11399.99,11401.16,11185.86,11203.03,20.1,226790.59,2019-07-03
1562158800,11259.5,11450.0,11222.22,11399.99,56.85,646707.29,2019-07-03
1562162400,11414.2,11463.38,11207.06,11259.5,21.77,247375.31,2019-07-03
1562166000,11444.71,11499.0,11354.51,11414.2,50.75,580266.37,2019-07-03
1562169600,11181.28,11465.09,11155.0,11444.71,59.91,677757.58,2019-07-03
1562173200,11192.32,11353.77,11181.28,11181.28,42.05,472954.02,2019-07-03
1562176800,11250.72,11266.96,11034.0,11192.32,117.34,1304050.63,2019-07-03
1562180400,11261.69,11337.65,11196.49,11250.72,32.15,362221.97,2019-07-03
1562184000,11379.83,11435.0,11231.19,11261.69,69.6,789868.08,2019-07-03
1562187600,11391.41,11417.96,11308.08,11379.83,22.97,261015.42,2019-07-03
1562191200,11936.46,11961.3,11387.43,11391.41,250.66,2942214.21,2019-07-03
1562194800,11974.56,12000.0,11824.0,11936.46,51.52,614336.33,2019-07-03
1562198400,11838.23,12042.04,11819.48,11974.56,41.19,491976.67,2019-07-04
1562202000,11916.0,11935.11,11801.0,11838.23,19.57,232459.35,2019-07-04
1562205600,11923.47,11970.0,11883.44,11916.0,13.11,156436.62,2019-07-04
1562209200,11914.6,11960.78,11840.0,11923.47,20.24,240997.78,2019-07-04
1562212800,11663.63,11914.6,11624.56,11914.6,98.82,1160932.15,2019-07-04
1562216400,11691.12,11737.55,11608.59,11663.63,26.33,307345.43,2019-07-04
1562220000,11788.96,11818.66,11684.29,11691.12,33.62,395009.81,2019-07-04
1562223600,11723.4,11854.3,11696.47,11788.96,54.22,637568.24,2019-07-04
1562227200,11800.0,11800.0,11646.23,11723.4,21.13,248005.63,2019-07-04
1562230800,11643.47,11800.0,11630.0,11800.0,19.71,230584.08,2019-07-04
1562234400,11625.31,11705.96,11530.73,11643.47,59.18,685961.64,2019-07-04
1562238000,11740.72,11789.0,11606.81,11625.31,32.9,385925.14,2019-07-04
1562241600,11788.9,11841.62,11706.37,11740.72,71.31,838994.59,2019-07-04
1562245200,11883.63,11929.33,11778.83,11788.9,41.15,487983.04,2019-07-04
1562248800,11874.23,11936.92,11822.32,11883.63,30.54,362812.72,2019-07-04
1562252400,11769.27,11914.36,11745.02,11874.23,38.51,454999.93,2019-07-04
1562256000,11783.22,11817.54,11666.46,11769.27,65.56,771232.73,2019-07-04
1562259600,11868.69,11895.0,11783.22,11783.22,25.7,304777.81,2019-07-04
1562263200,11834.88,11875.45,11800.81,11868.69,13.52,160410.36,2019-07-04
1562266800,11865.69,11865.69,11751.0,11834.88,15.56,183718.17,2019-07-04
1562270400,11716.83,11865.69,11552.65,11865.69,112.27,1307050.86,2019-07-04
1562274000,11577.9,11739.44,11569.04,11716.83,24.38,284540.64,2019-07-04
1562277600,11614.29,11699.99,11536.15,11577.9,28.33,328871.15,2019-07-04
1562281200,11134.98,11641.77,11030.92,11614.29,233.14,2625971.4,2019-07-04
1562284800,11180.0,11219.67,10941.58,11134.98,170.55,1892972.76,2019-07-05
1562288400,11205.43,11269.08,11156.47,11180.0,79.21,885714.68,2019-07-05
1562292000,11102.56,11270.32,11090.0,11205.43,18.37,205146.74,2019-07-05
1562295600,11125.0,11172.47,11055.92,11102.56,9.793,108771.12,2019-07-05
1562299200,11166.64,11166.64,10875.0,11125.0,90.33,998162.23,2019-07-05
1562302800,11142.1,11199.99,11142.1,11166.64,12.51,139809.6,2019-07-05
1562306400,10820.0,11145.13,10801.57,11142.1,44.96,491628.35,2019-07-05
1562310000,10950.0,10950.0,10765.78,10820.0,73.15,795671.79,2019-07-05
1562313600,10860.32,10963.6,10860.32,10950.0,28.85,315053.67,2019-07-05
1562317200,11216.75,11229.15,10860.32,10860.32,44.17,490669.7,2019-07-05
1562320800,11297.92,11354.82,11185.18,11216.75,47.9,539808.0,2019-07-05
1562324400,11191.73,11310.9,11191.73,11297.92,52.49,590584.03,2019-07-05
1562328000,11196.64,11241.35,11111.11,11191.73,11.9,133062.26,2019-07-05
1562331600,11174.81,11231.42,11150.49,11196.64,3.629,40612.92,2019-07-05
1562335200,11363.87,11437.81,11174.81,11174.81,139.65,1585755.94,2019-07-05
1562338800,11251.66,11400.0,11207.2,11363.87,21.54,243085.36,2019-07-05
1562342400,11159.75,11276.09,11152.0,11251.66,28.35,317477.95,2019-07-05
1562346000,11295.23,11311.28,11058.25,11159.75,86.66,965322.41,2019-07-05
1562349600,11228.95,11349.36,11168.84,11295.23,23.69,266406.66,2019-07-05
1562353200,11142.22,11273.36,11120.11,11228.95,34.64,387773.17,2019-07-05
1562356800,11046.35,11170.0,10813.01,11142.22,67.92,743852.59,2019-07-05
1562360400,11054.66,11111.11,10975.02,11046.35,33.85,373540.8,2019-07-05
1562364000,10960.0,11112.07,10918.42,11054.66,43.54,479323.64,2019-07-05
1562367600,10987.35,11055.08,10839.89,10960.0,47.24,516410.52,2019-07-05
1562371200,11457.43,11468.45,10987.35,10987.35,110.28,1247535.61,2019-07-06
1562374800,11391.32,11468.88,11343.74,11457.43,20.94,238969.69,2019-07-06
1562378400,11375.0,11448.59,11351.0,11391.32,39.8,453909.67,2019-07-06
1562382000,11518.31,11518.31,11327.17,11375.0,31.36,357499.24,2019-07-06
1562385600,11425.85,11618.18,11425.85,11518.31,66.79,771943.95,2019-07-06
1562389200,11351.07,11519.01,11291.67,11425.85,58.14,661170.21,2019-07-06
1562392800,11395.77,11489.49,11351.05,11351.07,66.88,764669.08,2019-07-06
1562396400,11440.6,11503.29,11392.98,11395.77,24.9,285007.09,2019-07-06
1562400000,11347.2,11549.02,11319.9,11440.6,66.64,759219.71,2019-07-06
1562403600,11409.88,11416.57,11332.9,11347.2,21.12,240492.76,2019-07-06
1562407200,11380.02,11449.41,11367.53,11409.88,8.769,100196.44,2019-07-06
1562410800,11420.96,11420.96,11343.27,11380.02,7.042,80139.82,2019-07-06
1562414400,11435.87,11521.09,11349.2,11420.96,69.58,795095.42,2019-07-06
1562418000,11388.65,11450.61,11359.05,11435.87,11.51,131012.86,2019-07-06
1562421600,11437.44,11438.84,11371.55,11388.65,25.08,286450.63,2019-07-06
1562425200,11626.12,11670.23,11437.44,11437.44,61.82,713430.46,2019-07-06
1562428800,11599.43,11705.98,11560.36,11626.12,60.06,697362.96,2019-07-06
1562432400,11587.18,11623.91,11531.78,11599.43,50.49,583225.22,2019-07-06
1562436000,11477.24,11600.0,11435.41,11587.18,22.08,254234.93,2019-07-06
1562439600,11518.97,11518.98,11454.58,11477.24,34.22,392890.57,2019-07-06
1562443200,11471.0,11519.0,11437.67,11518.97,11.48,131706.76,2019-07-06
1562446800,11184.37,11471.0,11094.02,11471.0,53.76,605771.61,2019-07-06
1562450400,11233.51,11233.51,11057.32,11184.37,51.5,575540.13,2019-07-06
1562454000,11240.76,11250.0,11169.37,11233.51,17.0,190537.27,2019-07-06
1562457600,11196.06,11249.47,11096.13,11240.76,19.36,216102.43,2019-07-07
1562461200,11233.24,11233.24,11148.59,11196.06,7.667,85699.39,2019-07-07
1562464800,11186.25,11233.24,11110.0,11233.24,13.98,156184.5,2019-07-07
1562468400,11148.58,11201.85,11093.71,11186.25,23.67,263451.28,2019-07-07
1562472000,11280.0,11306.99,11148.58,11148.58,19.13,215252.7,2019-07-07
1562475600,11217.0,11307.34,11190.44,11280.0,4.983,56113.52,2019-07-07
1562479200,11178.65,11229.99,11168.12,11217.0,8.095,90676.68,2019-07-07
1562482800,11189.24,11232.27,11178.65,11178.65,6.795,76114.32,2019-07-07
1562486400,11195.63,11196.16,11121.0,11189.24,10.7,119293.64,2019-07-07
1562490000,11244.0,11249.31,11185.72,11195.63,9.973,111931.86,2019-07-07
1562493600,11280.0,11280.0,11225.89,11244.0,6.634,74689.35,2019-07-07
1562497200,11337.0,11369.21,11248.88,11280.0,26.27,297608.22,2019-07-07
1562500800,11350.0,11449.0,11337.0,11337.0,26.68,304202.8,2019-07-07
1562504400,11377.08,11406.78,11350.0,11350.0,10.2,116059.85,2019-07-07
1562508000,11359.83,11420.5,11356.35,11377.08,2.609,29714.62,2019-07-07
1562511600,11242.8,11402.52,11196.84,11359.83,29.3,331852.15,2019-07-07
1562515200,11193.23,11242.8,11144.06,11242.8,15.48,173322.66,2019-07-07
1562518800,11500.0,11562.37,11193.23,11193.23,156.5,1777658.61,2019-07-07
1562522400,11461.2,11528.05,11433.29,11500.0,26.03,298842.93,2019-07-07
1562526000,11532.58,11635.22,11435.01,11461.2,60.31,696590.14,2019-07-07
1562529600,11499.56,11627.2,11427.09,11532.58,52.31,604049.69,2019-07-07
1562533200,11537.99,11550.0,11480.0,11499.56,11.62,133975.82,2019-07-07
1562536800,11425.21,11583.83,11328.75,11537.99,26.36,302432.84,2019-07-07
1562540400,11479.63,11480.82,11422.49,11425.21,33.28,380851.81,2019-07-07
1562544000,11405.72,11520.0,11405.7,11479.63,14.51,166235.22,2019-07-08
1562547600,11468.63,11468.63,11400.01,11405.72,3.826,43746.74,2019-07-08
1562551200,11390.35,11468.63,11390.35,11468.63,8.806,100659.82,2019-07-08
1562554800,11414.18,11428.61,11344.09,11390.35,18.75,213493.52,2019-07-08
1562558400,11473.28,11480.51,11401.0,11414.18,7.918,90617.97,2019-07-08
1562562000,11479.51,11490.0,11453.64,11473.28,10.52,120746.64,2019-07-08
1562565600,11435.0,11479.51,11435.0,11479.51,4.218,48283.45,2019-07-08
1562569200,11479.37,11499.47,11424.43,11435.0,9.18,105251.23,2019-07-08
1562572800,11704.69,11743.3,11400.47,11479.37,39.36,456122.95,2019-07-08
1562576400,11826.2,11899.0,11704.69,11704.69,110.71,1312246.03,2019-07-08
1562580000,11910.0,11952.8,11826.2,11826.2,23.78,282928.64,2019-07-08
1562583600,11938.84,11994.31,11867.55,11910.0,46.85,558223.72,2019-07-08
1562587200,11875.0,11950.0,11839.73,11938.84,41.81,496318.41,2019-07-08
1562590800,11910.51,11918.77,11852.26,11875.0,9.074,107847.55,2019-07-08
1562594400,11886.22,11911.57,11860.44,11910.51,23.95,284773.5,2019-07-08
1562598000,11868.55,11920.0,11858.06,11886.22,16.45,195818.68,2019-07-08
1562601600,11850.0,11892.13,11803.0,11868.55,31.63,374659.37,2019-07-08
1562605200,11916.7,11916.7,11850.0,11850.0,9.656,114743.87,2019-07-08
1562608800,11876.87,11916.7,11851.72,11916.7,26.99,320569.43,2019-07-08
1562612400,12221.69,12249.63,11876.87,11876.87,122.89,1488452.11,2019-07-08
1562616000,12218.5,12299.6,12142.07,12221.69,71.06,868734.02,2019-07-08
1562619600,12327.73,12328.0,12204.3,12218.5,75.13,921803.52,2019-07-08
1562623200,12337.79,12364.98,12282.38,12327.73,89.64,1105368.58,2019-07-08
1562626800,12287.63,12384.0,12240.0,12337.79,44.92,553754.14,2019-07-08
1562630400,12270.0,12308.48,12246.04,12287.63,23.27,285701.36,2019-07-09
1562634000,12547.84,12578.99,12269.49,12270.0,108.73,1350052.99,2019-07-09
1562637600,12667.82,12734.6,12547.84,12547.84,102.34,1295158.53,2019-07-09
1562641200,12681.58,12800.0,12590.0,12667.82,114.99,1459832.02,2019-07-09
1562644800,12729.78,12759.98,12605.0,12681.58,68.68,870450.92,2019-07-09
1562648400,12675.3,12770.0,12663.8,12729.78,51.9,659054.26,2019-07-09
1562652000,12762.77,12807.15,12659.18,12675.3,30.35,385773.71,2019-07-09
1562655600,12454.11,12812.0,12396.41,12762.77,115.66,1453068.0,2019-07-09
1562659200,12564.53,12600.0,12454.1,12454.11,60.18,755078.85,2019-07-09
1562662800,12670.0,12677.15,12505.95,12564.53,18.6,234484.64,2019-07-09
1562666400,12300.0,12670.0,12113.35,12670.0,150.34,1850069.38,2019-07-09
1562670000,12289.24,12376.52,12243.61,12300.0,39.8,490335.38,2019-07-09
1562673600,12385.0,12391.99,12274.08,12289.24,28.85,355512.16,2019-07-09
1562677200,12372.27,12446.57,12340.0,12385.0,47.14,584134.94,2019-07-09
1562680800,12305.2,12451.85,12278.93,12372.27,41.17,509633.31,2019-07-09
1562684400,12400.0,12428.16,12185.24,12305.2,63.39,779857.65,2019-07-09
1562688000,12560.0,12588.84,12378.53,12400.0,49.21,617050.66,2019-07-09
1562691600,12552.6,12600.0,12509.64,12560.0,30.13,378516.5,2019-07-09
1562695200,12606.09,12653.0,12552.6,12552.6,31.58,397934.22,2019-07-09
1562698800,12500.0,12648.23,12308.0,12606.09,83.52,1040842.99,2019-07-09
1562702400,12404.88,12506.72,12330.32,12500.0,41.09,510341.5,2019-07-09
1562706000,12552.7,12650.0,12400.0,12404.88,43.61,547752.48,2019-07-09
1562709600,12575.88,12639.84,12475.01,12552.7,30.61,383756.22,2019-07-09
1562713200,12577.85,12622.19,12522.08,12575.88,30.74,387256.65,2019-07-09
1562716800,12865.41,12893.54,12542.44,12577.85,86.05,1100311.95,2019-07-10
1562720400,12916.82,12984.0,12848.27,12865.41,77.45,999843.8,2019-07-10
1562724000,13050.0,13143.84,12902.46,12916.82,79.67,1039024.03,2019-07-10
1562727600,12973.33,13153.95,12873.48,13050.0,53.15,692084.23,2019-07-10
1562731200,13024.78,13087.78,12897.76,12973.33,27.55,357691.99,2019-07-10
1562734800,13042.6,13073.3,12971.52,13024.78,19.32,251641.22,2019-07-10
1562738400,12962.78,13042.6,12937.01,13042.6,13.04,169260.18,2019-07-10
1562742000,12873.13,12962.78,12803.18,12962.78,25.19,324071.18,2019-07-10
1562745600,12941.99,12960.41,12815.17,12873.13,23.43,302135.99,2019-07-10
1562749200,12975.29,13038.0,12941.97,12941.99,37.62,488925.91,2019-07-10
1562752800,13000.64,13022.33,12917.09,12975.29,34.35,445989.16,2019-07-10
1562756400,12992.43,13161.62,12986.85,13000.64,57.04,744259.98,2019-07-10
1562760000,13050.0,13070.52,12902.21,12992.43,37.36,485741.28,2019-07-10
1562763600,13067.43,13199.99,13033.0,13050.0,48.4,634158.06,2019-07-10
1562767200,12475.0,13067.43,12466.4,13067.43,135.99,1738009.21,2019-07-10
1562770800,12383.06,12499.0,12140.53,12475.0,244.9,3023109.48,2019-07-10
1562774400,12285.48,12383.06,12160.0,12383.06,90.08,1106509.71,2019-07-10
1562778000,12291.52,12317.0,12035.7,12285.48,81.89,997586.0,2019-07-10
1562781600,12222.0,12330.0,12167.0,12291.52,29.55,362180.68,2019-07-10
1562785200,12069.84,12222.0,11830.0,12222.0,121.23,1459556.48,2019-07-10
1562788800,11784.74,12120.0,11638.79,12069.84,212.26,2501957.59,2019-07-10
1562792400,11922.61,11971.9,11550.0,11784.74,102.39,1206058.16,2019-07-10
1562796000,12071.76,12275.64,11827.43,11922.61,168.62,2024330.71,2019-07-10
1562799600,12090.99,12198.0,12040.0,12071.76,36.33,439522.29,2019-07-10
1562803200,11906.16,12102.81,11790.0,12090.99,77.48,923157.89,2019-07-11
1562806800,12024.26,12082.0,11840.0,11906.16,41.54,497241.48,2019-07-11
1562810400,11955.22,12036.63,11866.94,12024.26,28.29,338251.1,2019-07-11
1562814000,11709.65,12003.17,11626.82,11955.22,89.71,1053267.84,2019-07-11
1562817600,11385.82,11725.0,11175.58,11709.65,213.6,2428778.06,2019-07-11
1562821200,11452.08,11460.0,11261.15,11385.82,40.59,461975.61,2019-07-11
1562824800,11564.3,11564.3,11400.0,11452.08,34.2,392128.15,2019-07-11
1562828400,11617.39,11617.39,11431.8,11564.3,64.02,736855.56,2019-07-11
1562832000,11439.36,11624.79,11374.82,11617.39,26.23,301081.04,2019-07-11
1562835600,11484.98,11529.93,11372.4,11439.36,38.63,443135.84,2019-07-11
1562839200,11449.32,11517.03,11321.92,11484.98,54.34,621611.95,2019-07-11
1562842800,11617.44,11624.99,11422.57,11449.32,67.79,781543.82,2019-07-11
1562846400,11591.54,11747.94,11573.74,11617.44,80.25,937626.72,2019-07-11
1562850000,11637.13,11707.97,11591.54,11591.54,54.93,640533.08,2019-07-11
1562853600,11775.01,11824.7,11635.59,11637.13,61.15,718663.35,2019-07-11
1562857200,11540.77,11814.21,11471.38,11775.01,58.68,684510.35,2019-07-11
1562860800,11715.41,11740.96,11442.79,11540.77,137.55,1601633.18,2019-07-11
1562864400,11715.47,11789.83,11676.87,11715.41,21.01,246504.18,2019-07-11
1562868000,11684.0,11738.43,11614.54,11715.47,61.29,714989.14,2019-07-11
1562871600,11616.0,11684.0,11544.0,11684.0,27.35,317087.33,2019-07-11
1562875200,11164.1,12398.99,10950.0,11616.0,251.0,2845750.67,2019-07-11
1562878800,11294.99,11334.57,11069.78,11164.1,83.38,932645.0,2019-07-11
1562882400,11310.86,11429.96,11294.83,11294.99,70.59,803066.99,2019-07-11
1562886000,11338.9,11372.25,11201.0,11310.86,55.93,631630.11,2019-07-11
1562889600,11467.82,11517.03,11186.48,11338.9,68.77,781815.92,2019-07-12
1562893200,11416.54,11520.52,11356.1,11467.82,30.22,345617.09,2019-07-12
1562896800,11356.59,11416.54,11315.99,11416.54,38.2,433796.44,2019-07-12
1562900400,11181.23,11363.63,11111.11,11356.59,62.02,698461.69,2019-07-12
1562904000,11316.75,11333.33,11096.0,11181.23,27.99,314873.15,2019-07-12
1562907600,11360.43,11396.5,11241.96,11316.75,12.14,137546.81,2019-07-12
1562911200,11419.0,11444.93,11337.84,11360.43,23.03,262902.9,2019-07-12
1562914800,11667.48,11733.26,11419.0,11419.0,88.49,1028213.56,2019-07-12
1562918400,11614.39,11715.88,11550.0,11667.48,47.05,545491.35,2019-07-12
1562922000,11673.78,11684.12,11614.39,11614.39,27.08,315697.5,2019-07-12
1562925600,11656.92,11788.6,11626.89,11673.78,36.86,431557.07,2019-07-12
1562929200,11687.55,11701.0,11642.08,11656.92,15.67,182966.5,2019-07-12
1562932800,11668.62,11722.01,11570.15,11687.55,36.63,426731.55,2019-07-12
1562936400,11657.99,11750.0,11653.12,11668.62,61.71,723014.96,2019-07-12
1562940000,11643.92,11722.52,11620.4,11657.99,34.24,400873.32,2019-07-12
1562943600,11535.52,11643.92,11475.97,11643.92,77.35,893278.25,2019-07-12
1562947200,11569.42,11627.06,11452.08,11535.52,19.34,223313.99,2019-07-12
1562950800,11648.51,11650.0,11550.36,11569.42,26.59,308594.15,2019-07-12
1562954400,11605.97,11695.02,11580.72,11648.51,9.568,111505.94,2019-07-12
1562958000,11632.43,11644.78,11556.91,11605.97,12.65,146804.94,2019-07-12
1562961600,11905.61,11907.54,11632.43,11632.43,129.85,1537004.4,2019-07-12
1562965200,11803.98,11962.07,11800.01,11905.61,43.34,515060.05,2019-07-12
1562968800,11800.17,11855.75,11752.7,11803.98,25.48,301027.59,2019-07-12
1562972400,11810.0,11860.0,11785.0,11800.17,17.01,201150.12,2019-07-12
1562976000,11760.0,11835.03,11741.03,11810.0,29.85,352036.57,2019-07-13
1562979600,11704.53,11771.97,11657.74,11760.0,25.69,301079.29,2019-07-13
1562983200,11689.97,11754.3,11689.86,11704.53,19.23,225277.29,2019-07-13
1562986800,11614.61,11726.18,11574.5,11689.97,21.47,249447.77,2019-07-13
1562990400,11630.0,11646.26,11555.56,11614.61,25.93,301150.81,2019-07-13
1562994000,11660.46,11680.0,11628.67,11630.0,15.31,178618.35,2019-07-13
1562997600,11593.56,11664.26,11581.82,11660.46,7.547,87671.91,2019-07-13
1563001200,11490.0,11593.56,11488.51,11593.56,45.67,526944.6,2019-07-13
1563004800,11560.0,11609.1,11490.0,11490.0,11.26,130319.62,2019-07-13
1563008400,11550.33,11642.27,11489.0,11560.0,11.03,127492.5,2019-07-13
1563012000,11306.88,11550.33,11251.0,11550.33,75.48,855155.53,2019-07-13
1563015600,11309.01,11330.66,11210.91,11306.88,55.24,623680.29,2019-07-13
1563019200,11333.04,11389.66,11279.42,11309.01,22.68,257036.45,2019-07-13
1563022800,11365.15,11447.04,11309.48,11333.04,16.32,185863.52,2019-07-13
1563026400,11333.79,11428.58,11313.6,11365.15,24.34,277352.82,2019-07-13
1563030000,11414.26,11424.84,11305.05,11333.79,19.24,218615.24,2019-07-13
1563033600,11352.6,11463.12,11335.9,11414.26,21.18,241596.44,2019-07-13
1563037200,11359.4,11412.11,11255.41,11352.6,20.46,231980.59,2019-07-13
1563040800,11141.59,11360.49,11062.69,11359.4,57.23,637606.03,2019-07-13
1563044400,11186.0,11200.0,11008.99,11141.59,43.9,487480.4,2019-07-13
1563048000,10907.6,11191.4,10849.66,11186.0,79.28,868302.66,2019-07-13
1563051600,11020.07,11020.07,10813.18,10907.6,55.28,603448.18,2019-07-13
1563055200,11270.0,11464.68,11007.75,11020.07,95.73,1081130.79,2019-07-13
1563058800,11378.23,11397.06,11239.75,11270.0,16.0,181005.67,2019-07-13
